block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_65653,18251,1,1,TO NORTH COUNTY TC,111099,1_merged_3090847,3066290
b_65291,18233,1,0,EARTH CITY,111027,2_merged_3090849,3063738
b_62542,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,2_merged_3090849,3065534
b_65744,18255,1,1,TO  MASON RD ONLY,111122,1_merged_3090847,3066779
b_62423,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111046,3_merged_3090848,3064701
b_62424,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111046,3_merged_3090848,3064700
b_62423,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111046,3_merged_3090848,3064703
b_62425,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111046,3_merged_3090848,3064702
b_6273,18220,1,1,TO CENTRAL WEST END TC,110987,3_merged_3090848,3062110
b_65652,18251,1,0,TO NORTH HANLEY TC,111096,2_merged_3090849,3066293
b_62425,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111045,3_merged_3090848,3064705
b_6272,18220,1,1,TO CENTRAL WEST END TC,110987,3_merged_3090848,3062111
b_62425,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111046,3_merged_3090848,3064704
b_62852,18259,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111143,3_merged_3090848,3067531
b_65103,18257,1,1,TO BROADWAY TAYLOR TC,111137,2_merged_3090849,3067229
b_62421,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111045,3_merged_3090848,3064707
b_65441,18242,1,0,TO CLAYTON TC,111050,3_merged_3090848,3064804
b_62425,18241,1,0,TO MAPLEWOOD MANCHESTER TC,111046,3_merged_3090848,3064706
b_65651,18251,1,0,TO NORTH HANLEY TC,111096,2_merged_3090849,3066292
b_62531,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,2_merged_3090849,3065536
b_65661,18252,1,1,TO RIVERVIEW TC,111105,1_merged_3090847,3066395
b_65598,18249,1,0,TO CIVIC CENTER TC,111078,3_merged_3090848,3066096
b_65652,18251,1,0,TO NORTH HANLEY TC,111096,2_merged_3090849,3066295
b_69441,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074258
b_69443,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074259
b_69444,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074256
b_69445,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074257
b_69445,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074254
b_69446,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074255
b_69445,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074252
b_69444,18272,1,0,ST. CLAIR SQ - TO COLLINSVILLE TC,111196,3_merged_3090848,3074253
b_67114,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3069955
a_65201,18300,1,0,TO ROCK ROAD TC,111366,1_merged_3090844,3081924
a_65202,18300,1,0,TO ROCK ROAD TC,111366,1_merged_3090844,3081925
a_65201,18300,1,0,TO ROCK ROAD TC,111366,1_merged_3090844,3081926
a_65202,18300,1,0,TO ROCK ROAD TC,111366,1_merged_3090844,3081927
a_69141,18336,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111508,2_merged_3090846,3087009
a_69141,18336,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111508,2_merged_3090846,3087008
a_69193,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087559
a_65202,18300,1,0,TO ROCK ROAD TC,111366,1_merged_3090844,3081923
a_69193,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087557
a_69191,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087556
a_69193,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087555
a_69191,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087554
a_69193,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087553
a_69191,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087552
a_69192,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087551
a_69191,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,2_merged_3090846,3087550
b_65651,18251,1,0,TO NORTH HANLEY TC VIA SCHNUCKS DISTRIBUTION,111094,2_merged_3090849,3066294
b_65725,18254,1,1,TO HAMPTON GRAVOIS TC VIA FOREST PARK,111116,1_merged_3090847,3066608
b_65714,18254,1,1,TO HAMPTON GRAVOIS TC VIA FOREST PARK,111116,1_merged_3090847,3066609
b_69126,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,2_merged_3090849,3073079
b_65783,18256,1,1,TO LACKLAND & ALTOM,111132,2_merged_3090849,3066979
b_65781,18256,1,1,TO LACKLAND & ALTOM,111132,2_merged_3090849,3066974
b_65779,18256,1,1,TO LACKLAND & ALTOM,111132,2_merged_3090849,3066975
b_65778,18256,1,1,TO LACKLAND & ALTOM,111132,2_merged_3090849,3066976
b_65784,18256,1,1,TO LACKLAND & ALTOM,111132,2_merged_3090849,3066977
b_65787,18256,1,0,TO CIVIC CENTER TC,111123,2_merged_3090849,3066970
b_65789,18256,1,0,TO CIVIC CENTER TC,111123,2_merged_3090849,3066971
b_65786,18256,1,0,TO CIVIC CENTER TC,111123,2_merged_3090849,3066972
b_65783,18256,1,1,TO LACKLAND & ALTOM,111132,2_merged_3090849,3066973
a_65383,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083278
a_65383,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083279
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083276
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083277
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083274
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083275
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083272
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083273
a_65381,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083270
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,3_merged_3090845,3083271
b_69161,18263,1,0,19TH & CENTRAL,111158,1_merged_3090847,3068119
a_69401,18344,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111536,1_merged_3090844,3088068
a_69401,18344,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111535,1_merged_3090844,3088069
b_65804,18257,1,1,TO BROADWAY TAYLOR TC,111137,2_merged_3090849,3067224
b_65451,18243,1,1,TO CLAYTON & HIGHLAND TERRACE,111056,1_merged_3090847,3064866
a_69401,18344,1,0,MEMORIAL HOSP WESTFIELD PLZ - TO WESTFIELD PLZ,111533,1_merged_3090844,3088062
a_69401,18344,1,0,MEMORIAL HOSP WESTFIELD PLZ - TO WESTFIELD PLZ,111533,1_merged_3090844,3088063
a_69401,18344,1,0,MEMORIAL HOSP WESTFIELD PLZ - TO WESTFIELD PLZ,111533,1_merged_3090844,3088060
a_69401,18344,1,0,MEMORIAL HOSP WESTFIELD PLZ - TO WESTFIELD PLZ,111533,1_merged_3090844,3088061
a_69401,18344,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111536,1_merged_3090844,3088066
a_69401,18344,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111536,1_merged_3090844,3088067
a_69401,18344,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111536,1_merged_3090844,3088064
a_69401,18344,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111536,1_merged_3090844,3088065
b_65803,18257,1,0,TO HAMPTON GRAVOIS TC,111135,1_merged_3090847,3067108
b_65305,18234,1,1,TO DE PAUL HOSP,111029,3_merged_3090848,3063915
b_65651,18251,1,0,TO NORTH HANLEY TC,111096,2_merged_3090849,3066296
b_69124,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,2_merged_3090849,3073077
b_65663,18252,1,1,TO RIVERVIEW TC VIA RECORD CTR,111103,1_merged_3090847,3066399
b_65102,18257,1,1,TO BROADWAY TAYLOR TC,111137,2_merged_3090849,3067228
b_67105,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,3_merged_3090848,3069829
b_67113,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,3_merged_3090848,3069828
b_69123,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,2_merged_3090849,3073076
a_65806,18330,1,0,TO HAMPTON GRAVOIS TC,111488,3_merged_3090845,3086141
b_65599,18249,1,0,TO CIVIC CENTER TC,111078,3_merged_3090848,3066095
b_65781,18256,1,1,TO LACKLAND & ALTOM,111132,3_merged_3090848,3072421
b_67107,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,3_merged_3090848,3069959
b_62426,18241,1,1,TO STLCC WILDWOOD,111049,1_merged_3090847,3064644
b_67114,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,3_merged_3090848,3069823
b_65877,18260,1,0,HAZELWOOD,111146,1_merged_3090847,3067564
b_65110,18222,1,1,TO HAMPTON GRAVOIS TC,110998,3_merged_3090848,3062377
a_69224,18339,1,0,ROSEMONT - TO EMERSON PARK STA,111514,2_merged_3090846,3087338
b_69124,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,2_merged_3090849,3073075
b_67116,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,3_merged_3090848,3069821
b_67106,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,3_merged_3090848,3069820
b_67111,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3069958
b_67111,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,3_merged_3090848,3069827
b_67110,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,3_merged_3090848,3069826
a_65653,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085159
a_65654,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085158
b_65114,18222,1,1,TO HAMPTON GRAVOIS TC,110998,3_merged_3090848,3062370
a_65652,18324,1,0,TO NORTH HANLEY TC VIA LHB,111447,1_merged_3090844,3085151
a_65653,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085150
a_65654,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085153
a_65653,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085152
a_65654,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085155
a_65653,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085154
a_65653,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085157
a_65654,18324,1,0,TO NORTH HANLEY TC,111448,1_merged_3090844,3085156
b_67110,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,2_merged_3090849,3069647
b_67108,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,2_merged_3090849,3069646
b_67102,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,2_merged_3090849,3069645
b_67112,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,2_merged_3090849,3069644
b_67101,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,2_merged_3090849,3069643
b_67105,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,2_merged_3090849,3069642
a_69196,18340,1,1,ALTA SITA TO EMERSON PARK TC,111519,1_merged_3090844,3087487
b_67104,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,2_merged_3090849,3069640
b_62530,18247,1,1,TO BROADWAY TAYLOR TC,111072,3_merged_3090848,3065773
b_62531,18247,1,1,TO BROADWAY TAYLOR TC,111072,3_merged_3090848,3065772
b_62533,18247,1,1,TO BROADWAY TAYLOR TC,111072,3_merged_3090848,3065771
b_62538,18247,1,1,TO BROADWAY TAYLOR TC,111072,3_merged_3090848,3065770
b_62852,18259,1,1,TO NORTH HANLEY TC,111144,1_merged_3090847,3067476
b_62539,18247,1,1,TO BROADWAY TAYLOR TC,111072,3_merged_3090848,3065776
b_67103,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,2_merged_3090849,3069649
b_67107,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,2_merged_3090849,3069648
b_65814,18257,1,0,TO HAMPTON GRAVOIS TC,111135,2_merged_3090849,3067202
b_69124,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,2_merged_3090849,3073073
a_65782,18329,1,0,TO CIVIC CENTER TC,111476,2_merged_3090846,3085847
a_65662,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085334
a_65664,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085337
a_65663,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085336
a_65783,18329,1,0,TO CIVIC CENTER TC,111476,2_merged_3090846,3085843
a_65662,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085330
a_65661,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085333
a_65662,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085332
a_65664,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085339
a_65665,18325,1,0,TO NORTH COUNTY TC,111454,3_merged_3090845,3085338
a_65774,18329,1,0,TO CIVIC CENTER TC,111476,2_merged_3090846,3085849
a_65777,18329,1,0,TO CIVIC CENTER TC,111476,2_merged_3090846,3085848
b_69142,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073189
b_69142,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073188
b_69123,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,2_merged_3090849,3073072
b_65192,18226,1,1,TO OFALLON PARK,111011,2_merged_3090849,3062980
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073183
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073182
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073181
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073180
b_69142,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073187
b_69142,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073186
b_65664,18252,1,1,TO RIVERVIEW TC,111105,1_merged_3090847,3066396
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,2_merged_3090849,3073184
b_69109,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072856
b_69107,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072857
b_69108,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072854
b_69111,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072855
b_69107,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072852
b_69110,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072853
b_69111,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072850
b_69109,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072851
b_62852,18259,1,1,TO NORTH HANLEY TC,111144,1_merged_3090847,3067474
