stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.70289,1,,-90.252574,6312,FAR SIDE THEKLA @ RIVERVIEW SB,THEKLA @ RIVERVIEW SB,0,6312
38.701778,2,,-90.251573,6313,NEAR SIDE THEKLA @ GILMORE SB,THEKLA @ GILMORE SB,0,6313
38.518524,2,,-90.004032,12141,FAR SIDE MAIN @ 18TH STREET SB,MAIN @ 18TH STREET SB,0,12141
38.519357,2,,-90.005483,12140,NEAR SIDE MAIN @ 19TH STREET SB,MAIN @ 19TH STREET SB,0,12140
38.515465,2,,-89.997609,12147,NEAR SIDE MAIN @ 11TH STREET SB,MAIN @ 11TH STREET SB,0,12147
38.516172,2,,-89.99911,12146,FAR SIDE MAIN @ 13TH STREET SB,MAIN @ 13TH STREET SB,0,12146
38.516566,2,,-89.99996,12145,FAR SIDE MAIN @ 14TH STREET SB,MAIN @ 14TH STREET SB,0,12145
38.741219,1,,-90.3646,10634,,LAMBERT AIRPORT TERMINAL #1 METROLINK STATION,0,10634
38.63022,1,,-90.189403,10619,,CONVENTION CENTER METROLINK STATION,0,10619
38.629457,1,,-90.183643,10618,,LACLEDE'S LANDING METROLINK STATION,0,10618
38.514663,2,,-89.995854,12149,NEAR SIDE MAIN @ 9TH STREET SB,MAIN @ 9TH STREET SB,0,12149
38.515101,2,,-89.99682,12148,NEAR SIDE MAIN @ 10TH STREET SB,MAIN @ 10TH STREET SB,0,12148
38.591772,1,,-90.313121,2796,FAR SIDE LANSDOWNE @ MCCAUSLAND WB,LANSDOWNE @ MCCAUSLAND WB,0,2796
38.715047,1,,-90.358514,13497,FAR SIDE ST. CHARLES ROCK ROAD @ WOODSON EB,ST. CHARLES ROCK ROAD @ WOODSON EB,0,13497
38.591165,2,,-90.307133,2794,NEAR SIDE LANSDOWNE @ PRATHER WB,LANSDOWNE @ PRATHER WB,0,2794
38.676596,2,,-90.267047,7224,FAR SIDE ST. LOUIS @ BELT EB,ST. LOUIS @ BELT EB,0,7224
38.541713,2,,-90.023803,15353,NEAR SIDE NORTH BELT WEST @ MAIN WB,NORTH BELT WEST @ MAIN WB,0,15353
38.636771,2,,-90.100248,12551,NEAR SIDE FOREST @ WASHINGTON PARK EB,FOREST @ WASHINGTON PARK EB,0,12551
38.517621,2,,-89.984158,11269,NEAR SIDE ILLINOIS @ D STREET NB,ILLINOIS @ D STREET NB,0,11269
38.649113,2,,-90.212499,9098,NEAR SIDE PARNELL @ NORTH MARKET NB,PARNELL @ NORTH MARKET NB,0,9098
38.651202,2,,-90.211518,9099,FAR SIDE PARNELL @ WARREN NB,PARNELL @ WARREN NB,0,9099
38.645518,2,,-90.212773,9095,FAR SIDE JEFFERSON @ CASS NB,JEFFERSON @ CASS NB,0,9095
38.646876,2,,-90.2128,9096,FAR SIDE JEFFERSON @ HOWARD NB,JEFFERSON @ HOWARD NB,0,9096
38.686684,2,,-90.361992,4397,FAR SIDE WOODSON @ PAGE SB,WOODSON @ PAGE SB,0,4397
38.63824,2,,-90.212697,9090,FAR SIDE JEFFERSON @ DR ML KING NB,JEFFERSON @ DR ML KING NB,0,9090
38.639641,2,,-90.212719,9091,NEAR SIDE JEFFERSON @ CARR NB,JEFFERSON @ CARR NB,0,9091
38.642125,2,,-90.212616,9093,NEAR SIDE JEFFERSON @ DAYTON NB,JEFFERSON @ DAYTON NB,0,9093
38.525472,2,,-89.976356,11990,NEAR SIDE LEBANON @ HECKER EB,LEBANON @ HECKER EB,0,11990
38.710294,1,,-90.318859,9164,NEAR SIDE NATURAL BRIDGE @ NORTH HANLEY WB,NATURAL BRIDGE @ NORTH HANLEY WB,0,9164
38.76318,2,,-90.258654,10129,FAR SIDE HALLS FERRY @ OLD MANOR SB,HALLS FERRY @ OLD MANOR SB,0,10129
38.76726,2,,-90.262587,10128,FAR SIDE NEW HALLS FERRY @ WOODWIND SB,NEW HALLS FERRY @ WOODWIND SB,0,10128
38.601101,2,,-90.207013,9308,FAR SIDE 7TH STREET @ VICTOR SB,7TH STREET @ VICTOR SB,0,9308
38.634123,1,,-90.260047,8531,NEAR SIDE TAYLOR @ MCKINLEY SB,TAYLOR @ MCKINLEY SB,0,8531
38.711587,2,,-90.320439,9165,MID-BLOCK 8639 NATURAL BRIDGE WB,8639 NATURAL BRIDGE WB,0,9165
38.607576,1,,-90.202409,9304,FAR SIDE 7TH STREET @ GEYER SB,7TH STREET @ GEYER SB,0,9304
38.605454,1,,-90.203949,9305,FAR SIDE 7TH STREET @ RUSSELL SB,7TH STREET @ RUSSELL SB,0,9305
38.767792,2,,-90.263224,10127,FAR SIDE NEW HALLS FERRY @ CENTRAL CITY SHOPPING CTR SB,NEW HALLS FERRY @ CENTRAL CITY SHOPPING CTR SB,0,10127
38.7721,2,,-90.268674,10126,NEAR SIDE NEW HALLS FERRY @ DUNN SB,NEW HALLS FERRY @ DUNN SB,0,10126
38.609685,1,,-90.20055,9302,NEAR SIDE 7TH STREET @ LAFAYETTE SB,7TH STREET @ LAFAYETTE SB,0,9302
38.593289,2,,-90.067963,13140,NEAR SIDE STATE @ 81ST STREET EB,STATE @ 81ST STREET EB,0,13140
38.612474,1,,-90.353244,5099,FAR SIDE MANCHESTER  @ MANDERLY EB,MANCHESTER  @ MANDERLY EB,0,5099
38.656761,2,,-90.224181,7245,FAR SIDE ST. LOUIS @ PRAIRIE EB,ST. LOUIS @ PRAIRIE EB,0,7245
38.664411,2,,-90.24089,7381,FAR SIDE ST. LOUIS @ NEWSTEAD WB,ST. LOUIS @ NEWSTEAD WB,0,7381
38.65899,2,,-90.228729,7243,FAR SIDE ST. LOUIS @ BISHOP PL SCOTT EB,ST. LOUIS @ BISHOP PL SCOTT EB,0,7243
38.660267,2,,-90.231548,7242,NEAR SIDE ST. LOUIS @ SARAH EB,ST. LOUIS @ SARAH EB,0,7242
38.590221,2,,-90.063015,13146,MID-BLOCK 8610 STATE EB,8610 STATE EB,0,13146
38.589585,2,,-90.061966,13147,FAR SIDE STATE @ 87TH STREET EB,STATE @ 87TH STREET EB,0,13147
38.732806,1,,-90.277391,3575,NEAR SIDE WEST FLORISSANT @ SOLWAY NB,WEST FLORISSANT @ SOLWAY NB,0,3575
38.587165,2,,-90.056614,13149,NEAR SIDE LEBANON @ DREW WB,LEBANON @ DREW WB,0,13149
38.735546,1,,-90.277866,3576,MID-BLOCK WEST FLORISSANT @ FERGUSON NB,WEST FLORISSANT @ FERGUSON NB,0,3576
38.581147,2,,-89.893554,10977,FAR SIDE EAST US-50 @ SEVEN HILLS WB,EAST US-50 @ SEVEN HILLS WB,0,10977
38.653583,1,,-90.218189,7249,NEAR SIDE ST. LOUIS @ GLASGOW EB,ST. LOUIS @ GLASGOW EB,0,7249
38.724473,1,,-90.273676,3572,NEAR SIDE WEST FLORISSANT @ OSBORN NB,WEST FLORISSANT @ OSBORN NB,0,3572
38.56738,1,,-90.401863,9780,NEAR SIDE BIG BEND @ FILLMORE WB,BIG BEND @ FILLMORE WB,0,9780
38.630116,2,,-90.312267,13387,FAR SIDE BELLEVUE @ WISE SB,BELLEVUE @ WISE SB,0,13387
38.566791,2,,-90.408537,9782,FAR SIDE BIG BEND @ KIRKWOOD WB,BIG BEND @ KIRKWOOD WB,0,9782
38.591401,1,,-90.303927,8968,FAR SIDE CHIPPEWA @ LANSDOWNE EB,CHIPPEWA @ LANSDOWNE EB,0,8968
38.633077,2,,-90.260826,8532,FAR SIDE CLAYTON @ TAYLOR WB,CLAYTON @ TAYLOR WB,0,8532
38.566895,2,,-90.414164,9785,FAR SIDE BIG BEND @ MAEVILLE WB,BIG BEND @ MAEVILLE WB,0,9785
38.68421,2,,-90.281489,13380,NEAR SIDE KIENLEN @ ST. LOUIS SB,KIENLEN @ ST. LOUIS SB,0,13380
38.568223,2,,-90.390912,4490,NEAR SIDE BIG BEND @ HOLMES WB,BIG BEND @ HOLMES WB,0,4490
38.5907,1,,-90.305781,8962,FAR SIDE CHIPPEWA @ LANSDOWNE WB,CHIPPEWA @ LANSDOWNE WB,0,8962
38.591701,1,,-90.303604,8961,FAR SIDE CHIPPEWA @ DONOVAN WB,CHIPPEWA @ DONOVAN WB,0,8961
38.632663,1,,-90.405839,10344,FAR SIDE LINDBERGH @ CLAYTON SB,LINDBERGH @ CLAYTON SB,0,10344
38.649702,1,,-90.189189,6440,FAR SIDE BROADWAY @ NORTH MARKET SB,BROADWAY @ NORTH MARKET SB,0,6440
38.661194,1,,-90.233676,7241,NEAR SIDE ST. LOUIS @ WHITTIER EB,ST. LOUIS @ WHITTIER EB,0,7241
38.586724,2,,-89.92202,15811,NEAR SIDE CAMBRIDGE @ GRANITE SB,CAMBRIDGE @ GRANITE SB,0,15811
38.692592,2,,-90.444318,15887,NEAR SIDE CRAIG @ CRAIGSHIRE SB,CRAIG @ CRAIGSHIRE SB,0,15887
38.693563,2,,-90.44393,15886,NEAR SIDE CRAIG @ BORMAN NB,CRAIG @ BORMAN NB,0,15886
38.684111,2,,-90.443003,15885,MID-BLOCK CRAIG @ CRAIG ELEMENTARY SCHOOL NB,CRAIG @ CRAIG ELEMENTARY SCHOOL NB,0,15885
38.676196,2,,-90.437892,15884,FAR SIDE CRAIG @ DEBONNAIRE NB,CRAIG @ DEBONNAIRE NB,0,15884
38.673953,2,,-90.440282,15883,MID-BLOCK NEW BALLAS @ CITY PLACE NB,NEW BALLAS @ CITY PLACE NB,0,15883
38.624953,2,,-90.405759,15882,NEAR SIDE LINDBERGH @ LITZSINGER NB,LINDBERGH @ LITZSINGER NB,0,15882
38.602442,1,,-90.298904,2938,NEAR SIDE WATSON @ FYLER NB,WATSON @ FYLER NB,0,2938
38.512609,2,,-89.983941,15739,NEAR SIDE WASHINGTON @ ILLINOIS EB,WASHINGTON @ ILLINOIS EB,0,15739
38.512624,2,,-89.987197,15738,NEAR SIDE WASHINGTON  @ 2ND STREET EB,WASHINGTON  @ 2ND STREET EB,0,15738
38.648054,1,,-90.255105,8005,FAR SIDE TAYLOR @ OLIVE SB,TAYLOR @ OLIVE SB,0,8005
38.597317,1,,-90.300462,2935,NEAR SIDE WATSON @ PERNOD NB,WATSON @ PERNOD NB,0,2935
38.593265,2,,-90.301664,2932,FAR SIDE WATSON @ CHIPPEWA NB,WATSON @ CHIPPEWA NB,0,2932
38.594714,2,,-90.301222,2933,NEAR SIDE WATSON @ LINDENWOOD PLACE NB,WATSON @ LINDENWOOD PLACE NB,0,2933
38.675933,2,,-90.438053,15889,NEAR SIDE CRAIG @ DEBONNAIRE SB,CRAIG @ DEBONNAIRE SB,0,15889
38.683987,2,,-90.442919,15888,MID-BLOCK CRAIG @ CRAIG ELEMENTARY SCHOOL SB,CRAIG @ CRAIG ELEMENTARY SCHOOL SB,0,15888
38.542302,2,,-90.026207,12122,MID-BLOCK 4716 MAIN SB,4716 MAIN SB,0,12122
38.584832,2,,-89.906592,11898,FAR SIDE EAST US-50 @ PARK ENTRANCE PLACE WB,EAST US-50 @ PARK ENTRANCE PLACE WB,0,11898
38.577427,2,,-89.935109,16444,NEAR SIDE 1234 CENTRAL PARK NB,1234 CENTRAL PARK NB,0,16444
38.786365,1,,-90.416616,14604,FAR SIDE ST. LOUIS OUTLET MALL @ ENTRY 1 PARKING LOT,ST. LOUIS OUTLET MALL @ ENTRY 1 PARKING LOT,0,14604
38.593668,2,,-89.976704,14605,NEAR SIDE ST. CLAIR SQUARE @ SCHNUCKS - PLAZA ST. CLAIR NB,ST. CLAIR SQUARE @ SCHNUCKS - PLAZA ST. CLAIR NB,0,14605
38.588501,2,,-89.897733,11890,FAR SIDE WEBER @ 3RD STREET SB,WEBER @ 3RD STREET SB,0,11890
38.586876,2,,-89.89813,11891,NEAR SIDE WEBER @ AGNES SB,WEBER @ AGNES SB,0,11891
38.585421,2,,-89.898576,11892,MID-BLOCK WEBER @ OFALLON HIGH SCHOOL REAR ENTRANCE SB,WEBER @ OFALLON HIGH SCHOOL REAR ENTRANCE SB,0,11892
38.584294,2,,-89.898625,11893,MID-BLOCK WEBER @ OFALLON HEALTH REHAB CENTER SB,WEBER @ OFALLON HEALTH REHAB CENTER SB,0,11893
38.63172,1,,-90.19247,1644,FAR SIDE 9TH STREET @ LUCAS NB,9TH STREET @ LUCAS NB,0,1644
38.629092,1,,-90.193311,1642,NEAR SIDE 9TH STREET @ LOCUST NB,9TH STREET @ LOCUST NB,0,1642
38.584584,2,,-89.911092,10979,FAR SIDE LINCOLN @ WEST US-50 SB,LINCOLN @ WEST US-50 SB,0,10979
38.485761,2,,-90.304112,8186,FAR SIDE TELEGRAPH @ POTTLE NB,TELEGRAPH @ POTTLE NB,0,8186
38.619344,2,,-90.201372,1649,FAR SIDE TUCKER @ CHOUTEAU NB,TUCKER @ CHOUTEAU NB,0,1649
38.634194,1,,-90.191529,1648,NEAR SIDE 9TH STREET @ COLE NB,9TH STREET @ COLE NB,0,1648
38.592652,1,,-90.28763,8787,NEAR SIDE CHIPPEWA @ JANUARY EB,CHIPPEWA @ JANUARY EB,0,8787
38.573278,2,,-89.928918,14282,FAR SIDE GREEN MOUNT @ GREEN MOUNT CROSSING NB,GREEN MOUNT @ GREEN MOUNT CROSSING NB,0,14282
38.573206,2,,-89.9292,14283,NEAR SIDE GREEN MOUNT @ CENTRAL PARK SB,GREEN MOUNT @ CENTRAL PARK SB,0,14283
38.62369,1,,-90.124126,14280,,JJK CENTER TRANSIT CENTER,0,14280
38.647096,2,,-90.315936,14281,FAR SIDE BIG BEND @ FORSYTH SB,BIG BEND @ FORSYTH SB,0,14281
38.590018,2,,-89.902482,14286,FAR SIDE SMILEY @ 3RD STREET NB,SMILEY @ 3RD STREET NB,0,14286
38.564907,2,,-90.174858,13039,FAR SIDE RANGE @ ST. MICHAEL EB,RANGE @ ST. MICHAEL EB,0,13039
38.569093,2,,-90.183991,16445,NEAR SIDE CAMP JACKSON @ CAHOKIA SPORTS COMPLEX WB,CAMP JACKSON @ CAHOKIA SPORTS COMPLEX WB,0,16445
38.612166,2,,-90.355904,4979,NEAR SIDE MANCHESTER @ BREMERTON WB,MANCHESTER @ BREMERTON WB,0,4979
38.58038,1,,-90.627457,14938,MID-BLOCK TAYLOR @ WILDWOOD SHOPPING CENTER NB,TAYLOR @ WILDWOOD SHOPPING CENTER NB,0,14938
38.560589,2,,-90.173743,13035,FAR SIDE CAMP JACKSON @ HUTCHINS NB,CAMP JACKSON @ HUTCHINS NB,0,13035
38.561499,2,,-90.174793,13036,NEAR SIDE CAMP JACKSON @ HAWKINS NB,CAMP JACKSON @ HAWKINS NB,0,13036
38.672155,2,,-90.234769,7982,NEAR SIDE NEWSTEAD @ MARGARETTA SB,NEWSTEAD @ MARGARETTA SB,0,7982
38.678613,2,,-90.275023,7401,NEAR SIDE GOODFELLOW @ TERRY SB,GOODFELLOW @ TERRY SB,0,7401
38.565736,1,,-90.291881,7681,NEAR SIDE GRAVOIS @ ALLEMANIA WB,GRAVOIS @ ALLEMANIA WB,0,7681
38.594741,1,,-90.225057,8819,NEAR SIDE JEFFERSON @ UTAH NB,JEFFERSON @ UTAH NB,0,8819
38.557503,2,,-90.170083,13033,FAR SIDE CAMP JACKSON @ ANNUNCIATION COURT NB,CAMP JACKSON @ ANNUNCIATION COURT NB,0,13033
38.590937,2,,-89.984822,15384,MID-BLOCK 6214 ILLINOIS NB,6214 ILLINOIS NB,0,15384
38.514727,2,,-89.979099,11096,NEAR SIDE CHARLES @ A STREET SB,CHARLES @ A STREET SB,0,11096
38.570282,1,,-90.235925,6567,NEAR SIDE BROADWAY @ ITASKA NB,BROADWAY @ ITASKA NB,0,6567
38.629828,2,,-90.130917,12729,NEAR SIDE 18TH STREET @ LYNCH NB,18TH STREET @ LYNCH NB,0,12729
38.583229,2,,-89.984964,15385,NEAR SIDE ILLINOIS @ ELVIRA SB,ILLINOIS @ ELVIRA SB,0,15385
38.799821,1,,-90.316268,5753,NEAR SIDE LINDBERGH @ NEW FLORISSANT EB,LINDBERGH @ NEW FLORISSANT EB,0,5753
38.517432,1,,-89.979089,11099,FAR SIDE CHARLES @ D STREET SB,CHARLES @ D STREET SB,0,11099
38.629916,1,,-90.258133,8535,FAR SIDE CHOUTEAU @ NEWSTEAD EB,CHOUTEAU @ NEWSTEAD EB,0,8535
38.555859,2,,-90.403589,8740,MID-BLOCK 10415 WATSON WB,10415 WATSON WB,0,8740
38.629336,1,,-90.200579,7651,NEAR SIDE 14TH STREET @ PINE NB,14TH STREET @ PINE NB,0,7651
38.741683,2,,-90.386363,9186,NEAR SIDE CYPRESS @ ST DAMIEN SB,CYPRESS @ ST DAMIEN SB,0,9186
38.62428,1,,-90.202809,7653,,CIVIC CENTER TRANSIT CENTER,0,7653
38.661398,1,,-90.305101,15648,NEAR SIDE LELAND @ VERNON NB,LELAND @ VERNON NB,0,15648
38.627469,2,,-90.133177,12726,NEAR SIDE 18TH STREET @ WEIMAN NB,18TH STREET @ WEIMAN NB,0,12726
38.609498,2,,-90.170339,12965,NEAR SIDE MISSISSIPPI @ LIBERTY SB,MISSISSIPPI @ LIBERTY SB,0,12965
38.655104,2,,-90.309568,15644,NEAR SIDE WASHINGTON @ KINGSLAND EB,WASHINGTON @ KINGSLAND EB,0,15644
38.659081,1,,-90.305711,15647,NEAR SIDE CLEMENS @ LELAND EB,CLEMENS @ LELAND EB,0,15647
38.601789,2,,-90.172659,12966,NEAR SIDE ILLINOIS ROUTE 3 @ YELLOW BRICK ROAD SB,ILLINOIS ROUTE 3 @ YELLOW BRICK ROAD SB,0,12966
38.618003,2,,-90.163561,12961,FAR SIDE 8TH STREET @ MARKET SB,8TH STREET @ MARKET SB,0,12961
38.625221,2,,-90.157396,12960,NEAR SIDE 6TH STREET @ MISSOURI SB,6TH STREET @ MISSOURI SB,0,12960
38.61234,2,,-90.169503,12963,NEAR SIDE MISSISSIPPI @ VICTORY SB,MISSISSIPPI @ VICTORY SB,0,12963
38.616857,2,,-90.165138,12962,NEAR SIDE 8TH STREET @ PIGOTT SB,8TH STREET @ PIGOTT SB,0,12962
38.659711,1,,-90.259519,2406,FAR SIDE PAGE @ EUCLID WB,PAGE @ EUCLID WB,0,2406
38.648625,2,,-90.203793,14738,NEAR SIDE 20TH STREET @ BENTON SB,20TH STREET @ BENTON SB,0,14738
38.643746,1,,-90.20512,14739,FAR SIDE 20TH STREET @ CASS NB,20TH STREET @ CASS NB,0,14739
38.73169,1,,-90.388399,7092,FAR SIDE ST. CHARLES ROCK ROAD @ ST. TIMOTHY WB,ST. CHARLES ROCK ROAD @ ST. TIMOTHY WB,0,7092
38.739779,2,,-90.402469,7093,NEAR SIDE ST. CHARLES ROCK ROAD @ FEE FEE WB,ST. CHARLES ROCK ROAD @ FEE FEE WB,0,7093
38.798471,2,,-90.318824,5752,FAR SIDE LINDBERGH @ BRIGHTWELL COURT EB,LINDBERGH @ BRIGHTWELL COURT EB,0,5752
38.730587,1,,-90.386346,7091,FAR SIDE ST. CHARLES ROCK ROAD @ ASHBY WB,ST. CHARLES ROCK ROAD @ ASHBY WB,0,7091
38.806284,2,,-90.304548,5529,NEAR SIDE LINDBERGH @ TROTTER WAY WB,LINDBERGH @ TROTTER WAY WB,0,5529
38.612304,1,,-90.322629,5111,FAR SIDE MANCHESTER @ BIG BEND EB,MANCHESTER @ BIG BEND EB,0,5111
38.629244,1,,-90.256129,8536,FAR SIDE TOWER GROVE @ CHOUTEAU SB,TOWER GROVE @ CHOUTEAU SB,0,8536
38.690387,1,,-90.248061,6325,NEAR SIDE LILLIAN @ UNION SB,LILLIAN @ UNION SB,0,6325
38.696381,2,,-90.246875,14734,NEAR SIDE THEKLA @ DAVISON SB,THEKLA @ DAVISON SB,0,14734
38.665184,1,,-90.212954,14735,FAR SIDE LEE AVE @ N GRAND BLVD EB,LEE AVE @ N GRAND BLVD EB,0,14735
38.73823,2,,-90.388052,9187,NEAR SIDE CYPRESS @ CYPRESS VILLAGE SB,CYPRESS @ CYPRESS VILLAGE SB,0,9187
38.51599,2,,-89.973806,12175,NEAR SIDE DOUGLAS @ B STREET SB,DOUGLAS @ B STREET SB,0,12175
38.627908,1,,-90.192705,10620,,8TH & PINE METROLINK STATION,0,10620
38.753232,2,,-90.19754,10405,FAR SIDE CAMERON @ ROSS CIRCLE WB,CAMERON @ ROSS CIRCLE WB,0,10405
38.590818,2,,-89.928951,15815,NEAR SIDE SCHWAEGEL @ CENTER GROVE NB,SCHWAEGEL @ CENTER GROVE NB,0,15815
38.518552,2,,-89.976672,12172,NEAR SIDE DOUGLAS @ SYCAMORE SB,DOUGLAS @ SYCAMORE SB,0,12172
38.771872,1,,-90.229569,16085,MID-BLOCK NATIONAL PERSONNEL RECORD CENTER & NATIONAL ARCHIVES,NATIONAL PERSONNEL RECORD CENTER & NATIONAL ARCHIVES,0,16085
38.669025,2,,-90.251435,7387,MID-BLOCK 4829 ST. LOUIS WB,4829 ST. LOUIS WB,0,7387
38.743267,1,,-90.334757,5881,NEAR SIDE 5861 NORTH HANLEY SB,5861 NORTH HANLEY SB,0,5881
38.517443,2,,-89.975354,12173,NEAR SIDE DOUGLAS @ D STREET NB,DOUGLAS @ D STREET NB,0,12173
38.627235,2,,-90.093008,12501,NEAR SIDE KINGSHIGHWAY @ WESTMORELAND NB,KINGSHIGHWAY @ WESTMORELAND NB,0,12501
38.63058,2,,-90.106477,12440,NEAR SIDE CASEYVILLE @ 42ND STREET EB,CASEYVILLE @ 42ND STREET EB,0,12440
38.689394,2,,-90.391649,13966,MID-BLOCK LIGHT HOUSE FOR THE BLIND EB,LIGHT HOUSE FOR THE BLIND EB,0,13966
38.638989,1,,-90.442371,13967,,BALLAS TRANSIT CENTER,0,13967
38.734426,1,,-90.393175,13964,NEAR SIDE ST. CHARLES ROCK ROAD @ ADIE WB,ST. CHARLES ROCK ROAD @ ADIE WB,0,13964
38.780591,1,,-90.277857,6499,FAR SIDE NEW HALLS FERRY @ WEST FLORISSANT SB,NEW HALLS FERRY @ WEST FLORISSANT SB,0,6499
38.607081,2,,-90.373225,4986,FAR SIDE MANCHESTER @ KORTWRIGHT WB,MANCHESTER @ KORTWRIGHT WB,0,4986
38.799529,1,,-90.329366,460,MID-BLOCK LINDBERGH @ ST. FERDINAND WB,LINDBERGH @ ST. FERDINAND WB,0,460
38.528902,2,,-89.984301,15389,FAR SIDE ILLINOIS @ BOUL SB,ILLINOIS @ BOUL SB,0,15389
38.703733,2,,-90.443166,6958,NEAR SIDE FEE FEE @ WORTHINGTON WB,FEE FEE @ WORTHINGTON WB,0,6958
38.622732,1,,-90.286149,4954,NEAR SIDE MANCHESTER @ SULPHUR WB,MANCHESTER @ SULPHUR WB,0,4954
38.517231,2,,-89.945179,15399,NEAR SIDE WEST @ LINDBERGH CIRCLE SB,WEST @ LINDBERGH CIRCLE SB,0,15399
38.518077,2,,-89.94475,15398,MID-BLOCK 2601 WEST SB,2601 WEST SB,0,15398
38.770688,1,,-90.36517,5551,FAR SIDE LINDBERGH @ FEE FEE HILLS SB,LINDBERGH @ FEE FEE HILLS SB,0,5551
38.77261,1,,-90.363531,5550,FAR SIDE LINDBERGH @ UTZ SB,LINDBERGH @ UTZ SB,0,5550
38.769468,1,,-90.366152,5552,NEAR SIDE LINDBERGH @ CHAPEL RIDGE SB,LINDBERGH @ CHAPEL RIDGE SB,0,5552
38.54552,1,,-90.260217,6482,NEAR SIDE BROADWAY @ PRIMM SB,BROADWAY @ PRIMM SB,0,6482
38.581747,2,,-89.877097,10989,FAR SIDE EAST US-50 @ EASTGATE EB,EAST US-50 @ EASTGATE EB,0,10989
38.706845,2,,-90.435094,6953,FAR SIDE ADIE @ CENTERLINE INDUSTRIAL WB,ADIE @ CENTERLINE INDUSTRIAL WB,0,6953
38.70758,2,,-90.436245,6954,NEAR SIDE ADIE @ CHAFFEE WB,ADIE @ CHAFFEE WB,0,6954
38.525822,2,,-89.95909,15396,FAR SIDE B STREET @ HILLCREST EB,B STREET @ HILLCREST EB,0,15396
38.51762,2,,-89.970756,15395,NEAR SIDE B STREET @ MISSOURI EB,B STREET @ MISSOURI EB,0,15395
38.705028,2,,-90.441598,6957,NEAR SIDE FEE FEE @ WELDON PARKWAY WB,FEE FEE @ WELDON PARKWAY WB,0,6957
38.529225,2,,-89.956764,11146,NEAR SIDE WEST @ DELMAR SB,WEST @ DELMAR SB,0,11146
38.528127,2,,-89.955777,11147,NEAR SIDE B STREET @ WEST EB,B STREET @ WEST EB,0,11147
38.771698,2,,-90.398357,15209,MID-BLOCK MISSOURI BOTTOM @ OFF RAMP 22B-A I-270 WB,MISSOURI BOTTOM @ OFF RAMP 22B-A I-270 WB,0,15209
38.569965,2,,-90.190051,12272,FAR SIDE ILLINOIS ROUTE 3 @ 2ND STREET NB,ILLINOIS ROUTE 3 @ 2ND STREET NB,0,12272
38.665245,1,,-90.214006,4050,NEAR SIDE GRAND @ KOSSUTH SB,GRAND @ KOSSUTH SB,0,4050
38.527084,2,,-89.954345,11148,NEAR SIDE WEST @ A STREET SB,WEST @ A STREET SB,0,11148
38.567678,2,,-90.190584,12274,NEAR SIDE ILLINOIS ROUTE 3 @ 4TH STREET NB,ILLINOIS ROUTE 3 @ 4TH STREET NB,0,12274
38.665484,2,,-90.268077,8589,FAR SIDE UNION @ DR ML  KING SB,UNION @ DR ML  KING SB,0,8589
38.667806,2,,-90.266386,8588,NEAR SIDE UNION @ PATTON SB,UNION @ PATTON SB,0,8588
38.752693,2,,-90.201112,10407,FAR SIDE CAMERON @ ESTRIDGE SB,CAMERON @ ESTRIDGE SB,0,10407
38.58881,2,,-89.940088,15817,NEAR SIDE REGENCY @ BAYMONT SB,REGENCY @ BAYMONT SB,0,15817
38.680514,2,,-90.248321,6329,FAR SIDE LEE @ KINGSHIGHWAY EB,LEE @ KINGSHIGHWAY EB,0,6329
38.683127,1,,-90.40813,13660,FAR SIDE GUELBRETH @ CHIMNEY ROCK NB,GUELBRETH @ CHIMNEY ROCK NB,0,13660
38.677724,1,,-90.259345,8581,FAR SIDE UNION @ LEXINGTON SB,UNION @ LEXINGTON SB,0,8581
38.684206,2,,-90.254785,8580,NEAR SIDE UNION @ BROWN SB,UNION @ BROWN SB,0,8580
38.673368,1,,-90.262394,8583,FAR SIDE UNION @ TERRY SB,UNION @ TERRY SB,0,8583
38.674549,1,,-90.261553,8582,NEAR SIDE UNION @ ST. LOUIS SB,UNION @ ST. LOUIS SB,0,8582
38.671936,1,,-90.263478,8585,NEAR SIDE UNION @ NORTHLAND SB,UNION @ NORTHLAND SB,0,8585
38.58091,2,,-89.886,10987,FAR SIDE EAST US-50 @ COUNTRY OAKS EB,EAST US-50 @ COUNTRY OAKS EB,0,10987
38.668679,1,,-90.265784,8587,FAR SIDE UNION @ LOTUS SB,UNION @ LOTUS SB,0,8587
38.669889,2,,-90.264827,8586,FAR SIDE UNION @ WABADA SB,UNION @ WABADA SB,0,8586
38.638338,1,,-90.303297,8360,NEAR SIDE SKINKER @ NORTHWOOD NB,SKINKER @ NORTHWOOD NB,0,8360
38.729425,2,,-90.238709,6777,FAR SIDE JENNINGS STATION ROAD @ DUENKE WB,JENNINGS STATION ROAD @ DUENKE WB,0,6777
38.651157,1,,-90.300303,8364,FAR SIDE SKINKER @ WATERMAN NB,SKINKER @ WATERMAN NB,0,8364
38.654908,1,,-90.299683,8367,NEAR SIDE SKINKER @ DELMAR NB,SKINKER @ DELMAR NB,0,8367
38.590024,2,,-89.910867,10981,NEAR SIDE LINCOLN @ 3RD STREET NB,LINCOLN @ 3RD STREET NB,0,10981
38.738097,1,,-90.36593,9182,FAR SIDE NATURAL BRIDGE @ AIRFLIGHT EB,NATURAL BRIDGE @ AIRFLIGHT EB,0,9182
