index,minority,low_income,no_car_hh,lep,young,senior,ada_indiv,POP21,C000,CE01,CE02,CE03,CE02_CNS17,CE02_CNS18
12781,42.38661259532532,8.327912155207391,1.0455213039833853,1.679529910239197,25.111627495143097,28.751584005060273,17.677755801456726,168.76403264682247,2.8691509122510785,0.28253691177821433,0.38449201760991925,2.202121982862945,0.06990316291521284,0.0
12782,79.2462251656596,16.504172513839844,0.0,1.4959631919361156,20.6957083903706,43.2252137267234,30.56692091904068,248.4794861805888,3.5195998043007077,0.5953003251207414,0.7459255189721126,2.178373960207854,0.0,0.0
12783,83.56756732630681,17.40417049212833,6.219917653046178e-06,1.5775461240755688,21.824264945887634,45.58232030801999,32.23376927458924,262.0292829021333,2.2199570580728416,0.1714712677797083,0.873897071295171,1.1745887189979625,0.0,0.0
12784,26.79573361152453,7.062830252844211,0.5771265310244216,1.1739286034543888,7.711770824678487,15.6232699674229,11.87654915396781,90.29751189131416,67.11287358375773,6.28397692731814,26.644062171828914,34.18483448461068,0.0,0.0
12785,16.227213081536895,7.365169954098325,0.24027886094433176,0.9873482157543534,12.33931180397553,13.813580337128315,8.187535426626432,74.30910624847319,49.940866328878414,4.721822545573189,12.762726690853329,32.4563170924519,0.0,0.0
12786,19.567172335315053,8.3862300044951,0.0,0.8849758347873127,15.098126801940625,16.48715446771916,9.194385574880783,87.99188300170997,22.806444544385002,2.546725672844654,2.487348536690813,17.772370334849537,0.0,0.0
12787,0.2356853773510968,0.10101162034512712,0.0,0.010659479049612584,0.18185600104251298,0.19858675313842417,0.11074580407391134,1.0598567740757656,8.792715421750133,1.0412426157335684,1.706480953563348,6.044991852453216,0.0,0.0
12788,0.13687369306255767,0.05866224572038004,0.0,0.00619046578129446,0.10561241748654143,0.11532875989530324,0.0643153485597784,0.6155091691115634,0.0,0.0,0.0,0.0,0.0,0.0
12789,0.10183598740866726,0.043645550747391626,0.0,0.0046057951769414174,0.07857715077829264,0.08580624864989557,0.04785154020155032,0.4579476347358895,2.5880208761184456,0.10149101474974297,0.2537275368743574,2.232802324494345,0.0,0.0
12790,0.022363260905677234,0.009584596404206152,0.0,0.0010114361518066292,0.01725560255067688,0.018843117985339154,0.010508234912785805,0.10056565166534485,8.458184787630547,0.3316935210835509,0.8292338027088773,7.297257463838119,0.0,0.0
12791,0.012945160569764863,0.005548123771937998,0.0,0.0005854782737824245,0.009988549822349433,0.010907496406005579,0.006082779645802367,0.05821326836465249,58.40998233641513,10.336520715933615,10.398913867533414,37.67454775294811,0.0,0.2533096234947816
12792,0.07494962273977164,0.050716618154804397,0.0,0.00762062724845016,0.048622227137456085,0.06810845844845412,0.05729041927340422,0.48626593718988387,260.3901641146666,32.768246911589316,50.41639106570712,177.2055261373702,0.0,1.5182134054575036
12793,0.13657681367986255,0.10027158472698768,0.0,0.015673581149511107,0.08471220089004132,0.12620389112189828,0.1137197362460688,0.9491224140537282,233.30035131970104,26.408055707873924,54.08862256705906,152.80367304476803,0.0,0.12758694746296018
12794,0.03253079669951162,0.023883369728755363,0.0,0.003733240424858597,0.020177329598431257,0.030060103279295543,0.027086542150663757,0.2260684479497706,465.83439762768353,25.84107809326809,93.59605164310108,346.3972678913143,0.0,0.030389529068657686
12795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.1320523093825,26.453090387497504,128.32355573815323,535.3554061837317,0.0,0.0
12796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.06229189643165,19.414979331491345,87.66375890701367,96.98355365792662,0.0,0.0
12797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.81786792415977,13.635617012742397,96.38508380661447,112.7971671048029,0.0,0.0
12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.774859889394,28.776479990813804,162.6991029774623,187.29927692111792,0.0,0.0
